Time (hours),Mean surface MP concentration,Standard deviation
128.82088208820883,75877.1,23.560348044967416
128.8928892889289,75877.1,23.560348044967416
128.96489648964896,75876.8,23.26284591360223
129.03690369036903,75876.8,23.26284591360223
129.10891089108912,75876.8,23.26284591360223
129.1809180918092,75876.8,23.26284591360223
129.25292529252926,75876.8,23.26284591360223
129.32493249324932,75876.8,23.26284591360223
129.39693969396941,75876.8,23.26284591360223
129.46894689468948,75876.8,23.26284591360223
129.54095409540955,75876.8,23.26284591360223
129.6129612961296,75876.8,23.26284591360223
129.68496849684968,75876.8,23.26284591360223
129.75697569756977,75876.8,23.26284591360223
129.82898289828984,75876.8,23.26284591360223
129.9009900990099,75876.8,23.26284591360223
129.97299729972997,75876.8,23.26284591360223
130.04500450045006,75876.8,23.26284591360223
130.11701170117013,75876.8,23.26284591360223
130.1890189018902,75876.8,23.26284591360223
130.26102610261026,75876.8,23.26284591360223
130.33303330333032,75876.8,23.26284591360223
130.40504050405042,75876.4,23.474241201793934
130.47704770477048,75876.4,23.474241201793934
130.54905490549055,75876.4,23.474241201793934
130.62106210621062,75876.5,23.525518060183074
130.6930693069307,75876.5,23.525518060183074
130.76507650765078,75875.6,23.031283073246264
130.83708370837084,75875.6,23.031283073246264
130.9090909090909,75875.6,23.031283073246264
130.98109810981097,75875.6,23.031283073246264
131.05310531053107,75875.6,23.031283073246264
131.12511251125113,75875.6,23.031283073246264
131.1971197119712,75875.3,23.164844053004114
131.26912691269126,75875.3,23.164844053004114
131.34113411341136,75875.3,23.164844053004114
131.41314131413142,75875.3,23.164844053004114
131.4851485148515,75875.3,23.164844053004114
131.55715571557155,75874.5,23.371991785040485
131.62916291629162,75874.5,23.371991785040485
131.7011701170117,75874.5,23.371991785040485
131.77317731773178,75874.5,23.371991785040485
131.84518451845184,75874.5,23.371991785040485
131.9171917191719,75874.5,23.371991785040485
131.989198919892,75874.5,23.371991785040485
132.06120612061207,75874.5,23.371991785040485
132.13321332133214,75874.5,23.371991785040485
132.2052205220522,75874.5,23.371991785040485
132.2772277227723,75874.5,23.371991785040485
132.34923492349236,75874.2,23.357225862674706
132.42124212421243,75874.2,23.604236907809582
132.4932493249325,75874.2,23.604236907809582
132.56525652565256,75874.2,23.604236907809582
132.63726372637265,75873.7,23.554405108174567
132.70927092709272,75873.7,23.554405108174567
132.78127812781278,75873.7,23.554405108174567
132.85328532853285,75873.7,23.554405108174567
132.92529252925294,75873.7,23.554405108174567
132.997299729973,75873.7,23.554405108174567
133.06930693069307,75873.7,23.554405108174567
133.14131413141314,75873.7,23.554405108174567
133.2133213321332,75873.7,23.554405108174567
133.2853285328533,75873.7,23.554405108174567
133.35733573357336,75873.7,23.554405108174567
133.42934293429343,75873.4,23.605931458004363
133.5013501350135,75873.4,23.605931458004363
133.5733573357336,75873.4,23.605931458004363
133.64536453645366,75873.4,23.605931458004363
133.71737173717372,75873.4,23.605931458004363
133.7893789378938,75873.4,23.605931458004363
133.86138613861385,75873.5,23.75815649413902
133.93339333933395,75871.6,25.132449144482518
134.005400540054,75871.6,25.132449144482518
134.07740774077408,75871.6,25.132449144482518
134.14941494149414,75871.6,25.132449144482518
134.22142214221424,75871.6,25.132449144482518
134.2934293429343,75871.6,25.132449144482518
134.36543654365437,75871.6,25.132449144482518
134.43744374437443,75871.6,25.132449144482518
134.5094509450945,75871.6,25.132449144482518
134.5814581458146,75871.6,25.132449144482518
134.65346534653466,75871.6,25.132449144482518
134.72547254725472,75871.6,25.132449144482518
134.7974797479748,75871.6,25.132449144482518
134.86948694869488,75871.6,25.132449144482518
134.94149414941495,75871.6,25.132449144482518
135.01350135013502,75871.6,25.132449144482518
135.08550855085508,75871.6,25.132449144482518
135.15751575157518,75871.6,25.132449144482518
135.22952295229524,75871.3,25.420660888340414
135.3015301530153,75871.3,25.420660888340414
135.37353735373537,75871.3,25.420660888340414
135.44554455445544,75871.2,25.517836898922294
135.51755175517553,75871.2,25.517836898922294
135.5895589558956,75871.2,25.517836898922294
135.66156615661566,75871.2,25.517836898922294
135.73357335733573,75871.2,25.517836898922294
135.80558055805582,75871.2,25.517836898922294
135.8775877587759,75871.2,25.517836898922294
135.94959495949595,75870.9,25.59472601924076
136.02160216021602,75870.9,25.59472601924076
136.09360936093609,75870.9,25.59472601924076
136.16561656165618,75870.9,25.59472601924076
136.23762376237624,75870.9,25.59472601924076
136.3096309630963,75870.9,25.59472601924076
136.38163816381638,75870.8,25.744125543509924
136.45364536453647,75870.8,25.744125543509924
136.52565256525654,75870.8,25.744125543509924
136.5976597659766,75870.8,25.744125543509924
136.66966696669667,75870.8,25.744125543509924
136.74167416741673,75870.8,25.744125543509924
136.81368136813683,75870.8,25.744125543509924
136.8856885688569,75870.8,25.744125543509924
136.95769576957696,75870.8,25.744125543509924
137.02970297029702,75870.8,25.744125543509924
137.10171017101712,75870.8,25.744125543509924
137.17371737173718,75870.8,25.744125543509924
137.24572457245725,75870.8,25.744125543509924
137.31773177317731,75870.8,25.744125543509924
137.38973897389738,75870.8,25.744125543509924
137.46174617461747,75870.8,25.744125543509924
137.53375337533754,75870.8,25.744125543509924
137.6057605760576,75870.8,25.744125543509924
137.67776777677767,75870.8,25.744125543509924
137.74977497749776,75870.5,25.923927171630456
137.82178217821783,75870.5,25.923927171630456
137.8937893789379,75869.8,25.922191265400386
137.96579657965796,75869.8,25.922191265400386
138.03780378037806,75869.8,25.922191265400386
138.10981098109812,75869.8,25.922191265400386
138.1818181818182,75869.8,25.922191265400386
138.25382538253825,75869.8,25.922191265400386
138.32583258325832,75869.8,25.922191265400386
138.3978397839784,75869.8,25.922191265400386
138.46984698469848,75869.8,25.922191265400386
138.54185418541854,75869.8,25.922191265400386
138.6138613861386,75869.8,25.922191265400386
138.6858685868587,75869.8,25.922191265400386
138.75787578757877,75869.8,25.922191265400386
138.82988298829883,75869.8,25.922191265400386
138.9018901890189,75869.8,25.922191265400386
138.97389738973897,75869.8,25.922191265400386
139.04590459045906,75869.8,25.922191265400386
139.11791179117913,75869.8,25.922191265400386
139.1899189918992,75869.8,25.922191265400386
139.26192619261926,75869.8,25.922191265400386
139.33393339333935,75868.6,26.054558142482477
139.40594059405942,75868.6,26.054558142482477
139.47794779477948,75868.6,26.054558142482477
139.54995499549955,75868.6,26.054558142482477
139.6219621962196,75868.6,26.054558142482477
139.6939693969397,75868.3,25.76839149035112
139.76597659765977,75868.3,25.76839149035112
139.83798379837984,75867.4,25.624987804875147
139.9099909990999,75867.1,25.75441709687874
139.98199819982,75867.1,25.75441709687874
140.05400540054006,75867.1,25.75441709687874
140.12601260126013,75867.1,25.75441709687874
140.1980198019802,75867.1,25.75441709687874
140.27002700270026,75867.1,25.75441709687874
140.34203420342035,75867.1,25.75441709687874
140.41404140414042,75867.1,25.75441709687874
140.48604860486049,75867.1,25.75441709687874
140.55805580558055,75867.1,25.75441709687874
140.63006300630065,75866.3,26.15740812848246
140.7020702070207,75866.3,26.15740812848246
140.77407740774078,75866.3,26.15740812848246
140.84608460846084,75866.3,26.15740812848246
140.91809180918094,75866.3,26.15740812848246
140.990099009901,75866.3,26.15740812848246
141.06210621062107,75866.3,26.15740812848246
141.13411341134113,75866.3,26.15740812848246
141.2061206120612,75866.3,26.15740812848246
141.2781278127813,75866.3,26.15740812848246
141.35013501350136,75866.3,26.15740812848246
141.42214221422142,75866.3,26.15740812848246
141.4941494149415,75866.4,26.215262729944172
141.56615661566158,75866.4,26.215262729944172
141.63816381638165,75866.4,26.215262729944172
141.71017101710171,75866.4,26.215262729944172
141.78217821782178,75866.1,26.261949661059056
141.85418541854185,75866.1,26.261949661059056
141.92619261926194,75866.1,26.261949661059056
141.998199819982,75866.2,26.102873405048726
142.07020702070207,75866.2,26.102873405048726
142.14221422142214,75866.2,26.102873405048726
142.21422142214223,75866.2,26.102873405048726
142.2862286228623,75865.7,26.218504915421857
142.35823582358236,75865.7,26.218504915421857
142.43024302430243,75865.7,26.218504915421857
142.5022502250225,75865.4,26.203816515919964
142.5742574257426,75865.4,26.203816515919964
142.64626462646265,75865.5,26.100766272276374
142.71827182718272,75865.5,26.100766272276374
142.79027902790278,75865.5,26.100766272276374
142.86228622862288,75865.5,26.100766272276374
142.93429342934294,75865.5,26.100766272276374
143.006300630063,75865.5,26.100766272276374
143.07830783078307,75865.5,26.100766272276374
143.15031503150314,75865.5,26.100766272276374
143.22232223222323,75865.5,26.100766272276374
143.2943294329433,75865.5,26.100766272276374
143.36633663366337,75865.5,26.100766272276374
143.43834383438343,75865.4,26.2
143.51035103510353,75863.7,26.1
143.5823582358236,75863.7,26.1
143.65436543654366,75863.7,26.1
143.72637263726372,75863.7,26.1
143.79837983798382,75863.7,26.1
143.87038703870388,75863.7,26.1
143.94239423942395,75863.7,26.1
144.014401440144,75864.0,26.225941355840785
144.08640864086408,75864.0,26.225941355840785
144.15841584158417,75864.0,26.225941355840785
144.23042304230424,75864.0,26.225941355840785
144.3024302430243,75864.0,26.225941355840785
144.37443744374437,75864.0,26.225941355840785
144.44644464446446,75862.3,26.309884074240998
144.51845184518453,75862.3,26.309884074240998
144.5904590459046,75862.3,26.309884074240998
144.66246624662466,75862.3,26.309884074240998
144.73447344734473,75862.3,26.309884074240998
144.80648064806482,75862.4,26.306653150866605
144.87848784878489,75862.4,26.306653150866605
144.95049504950495,75861.7,26.818090908936828
145.02250225022502,75861.7,26.818090908936828
145.0945094509451,75861.7,26.818090908936828
145.16651665166518,75859.8,26.854422354614147
145.23852385238524,75859.8,26.854422354614147
145.3105310531053,75859.8,26.854422354614147
145.38253825382537,75859.8,26.854422354614147
145.45454545454547,75859.8,26.854422354614147
145.52655265526553,75859.8,26.854422354614147
145.5985598559856,75859.8,26.854422354614147
145.67056705670566,75859.8,26.854422354614147
145.74257425742576,75859.8,26.854422354614147
145.81458145814582,75859.8,26.854422354614147
145.8865886588659,75859.8,26.854422354614147
145.95859585958596,75859.8,26.854422354614147
146.03060306030602,75859.8,26.854422354614147
146.10261026102611,75859.9,26.70748958625651
146.17461746174618,75859.9,26.70748958625651
146.24662466246625,75859.9,26.70748958625651
146.3186318631863,75859.9,26.70748958625651
146.3906390639064,75859.9,26.70748958625651
146.46264626462647,75859.9,26.70748958625651
146.53465346534654,75859.9,26.70748958625651
146.6066606660666,75859.9,26.70748958625651
146.6786678667867,75859.9,26.70748958625651
146.75067506750676,75859.9,26.70748958625651
146.82268226822683,75859.9,26.70748958625651
146.8946894689469,75859.9,26.70748958625651
146.96669666966696,75859.7,26.773307602909284
147.03870387038705,75859.7,26.773307602909284
147.11071107110712,75859.7,26.773307602909284
147.18271827182718,75859.7,26.773307602909284
147.25472547254725,75859.7,26.773307602909284
147.32673267326734,75859.7,26.773307602909284
147.3987398739874,75859.7,26.773307602909284
147.47074707470748,75859.7,26.773307602909284
147.54275427542754,75859.7,26.773307602909284
147.6147614761476,75859.7,26.773307602909284
147.6867686768677,75859.7,26.773307602909284
147.75877587758777,75859.6,26.92656680678025
147.83078307830783,75858.5,26.435771220072244
147.9027902790279,75858.5,26.435771220072244
147.974797479748,75858.5,26.435771220072244
148.04680468046806,75858.5,26.435771220072244
148.11881188118812,75858.5,26.435771220072244
148.1908190819082,75858.5,26.435771220072244
148.26282628262825,75858.8,26.83952309561405
148.33483348334835,75858.8,26.83952309561405
148.4068406840684,75858.8,26.83952309561405
148.47884788478848,75858.8,26.83952309561405
148.55085508550854,75858.8,26.83952309561405
148.62286228622864,75858.8,26.83952309561405
148.6948694869487,75858.5,26.971281022598834
148.76687668766877,75858.5,26.971281022598834
148.83888388838884,75858.5,26.971281022598834
148.91089108910893,75858.5,26.971281022598834
148.982898289829,75856.2,26.671332925071447
149.05490549054906,75856.2,26.671332925071447
149.12691269126913,75856.3,26.672270244581732
149.1989198919892,75855.8,26.618790355686716
149.2709270927093,75855.8,26.618790355686716
149.34293429342935,75855.8,26.618790355686716
149.41494149414942,75855.8,26.618790355686716
149.48694869486948,75855.8,26.618790355686716
149.55895589558958,75855.5,26.710484832739372
149.63096309630964,75855.5,26.710484832739372
149.7029702970297,75855.5,26.710484832739372
149.77497749774977,75855.5,26.710484832739372
149.84698469846984,75855.5,26.710484832739372
149.91899189918993,75855.5,26.710484832739372
149.99099909991,75855.5,26.710484832739372
150.06300630063006,75855.5,26.710484832739372
150.13501350135013,75855.2,26.76116589388437
150.20702070207022,75855.2,26.76116589388437
150.2790279027903,75855.2,26.76116589388437
150.35103510351036,75855.2,26.76116589388437
150.42304230423042,75854.9,26.466771620278887
150.4950495049505,75854.9,26.466771620278887
150.56705670567058,75854.9,26.466771620278887
150.63906390639065,75854.9,26.466771620278887
150.7110711071107,75854.9,26.466771620278887
150.78307830783078,75854.9,26.466771620278887
150.85508550855087,75855.0,26.370437994087244
150.92709270927094,75855.0,26.370437994087244
150.999099909991,75855.0,26.370437994087244
151.07110711071107,75855.0,26.370437994087244
151.14311431143113,75855.1,26.421392847463586
151.21512151215123,75855.1,26.421392847463586
151.2871287128713,75855.1,26.421392847463586
151.35913591359136,75855.0,26.514147167125703
151.43114311431142,75855.0,26.514147167125703
151.50315031503152,75855.0,26.514147167125703
151.57515751575158,75855.0,26.514147167125703
151.64716471647165,75855.0,26.514147167125703
151.71917191719172,75855.0,26.514147167125703
151.7911791179118,75855.0,26.514147167125703
151.86318631863188,75855.0,26.514147167125703
151.93519351935194,75854.6,26.654080363051357
152.007200720072,75854.6,26.654080363051357
152.07920792079207,75854.6,26.654080363051357
152.15121512151217,75854.6,26.654080363051357
152.22322232223223,75854.6,26.654080363051357
152.2952295229523,75854.6,26.654080363051357
152.36723672367236,75854.7,26.788243690096596
152.43924392439246,75854.8,26.63756745650774
152.51125112511252,75854.8,26.63756745650774
152.5832583258326,75854.8,26.63756745650774
152.65526552655265,75854.9,26.54223050159877
152.72727272727272,75854.6,26.56388525799643
152.7992799279928,75854.6,26.56388525799643
152.87128712871288,75854.6,26.56388525799643
152.94329432943294,75854.6,26.56388525799643
153.015301530153,75854.6,26.56388525799643
153.0873087308731,75853.7,27.23986049890858
153.15931593159317,75853.8,27.31959004084798
153.23132313231324,75853.8,27.31959004084798
153.3033303330333,75853.8,27.31959004084798
153.37533753375337,75853.0,27.709204246964582
153.44734473447346,75853.0,27.709204246964582
153.51935193519353,75853.2,27.719307350653626
153.5913591359136,75853.2,27.719307350653626
153.66336633663366,75853.2,27.719307350653626
153.73537353735375,75853.2,27.719307350653626
153.80738073807382,75853.2,27.719307350653626
153.87938793879388,75853.2,27.719307350653626
153.95139513951395,75853.2,27.719307350653626
154.02340234023401,75853.2,27.719307350653626
154.0954095409541,75853.2,27.719307350653626
154.16741674167417,75853.2,27.719307350653626
154.23942394239424,75853.2,27.719307350653626
154.3114311431143,75853.2,27.719307350653626
154.3834383438344,75853.2,27.719307350653626
154.45544554455446,75853.2,27.719307350653626
154.52745274527453,75853.2,27.719307350653626
154.5994599459946,75852.9,28.015888349292084
154.6714671467147,75852.9,28.015888349292084
154.74347434743476,75852.9,28.015888349292084
154.81548154815482,75851.7,28.14977797425763
154.8874887488749,75851.9,28.104981764804617
154.95949594959495,75851.9,28.104981764804617
155.03150315031505,75851.9,28.104981764804617
155.1035103510351,75851.9,28.104981764804617
155.17551755175518,75851.9,28.104981764804617
155.24752475247524,75851.9,28.104981764804617
155.31953195319534,75852.0,28.01071223657121
155.3915391539154,75852.0,28.01071223657121
155.46354635463547,75852.0,28.01071223657121
155.53555355535553,75852.0,28.01071223657121
155.6075607560756,75852.0,28.01071223657121
155.6795679567957,75852.0,28.01071223657121
155.75157515751576,75852.0,28.01071223657121
155.82358235823583,75851.3,27.568278872646367
155.8955895589559,75851.3,27.568278872646367
155.96759675967598,75851.3,27.568278872646367
156.03960396039605,75851.4,27.57245001808871
156.11161116111612,75851.1,27.73968276675132
156.18361836183618,75851.1,27.73968276675132
156.25562556255625,75850.2,28.480870773204952
156.32763276327634,75850.2,28.480870773204952
156.3996399639964,75850.2,28.480870773204952
156.47164716471647,75850.2,28.480870773204952
156.54365436543654,75850.0,28.726294574831613
156.61566156615663,75850.0,28.726294574831613
156.6876687668767,75850.0,28.726294574831613
156.75967596759676,75850.0,28.726294574831613
156.83168316831683,75850.0,28.726294574831613
156.9036903690369,75850.0,28.726294574831613
156.975697569757,75850.0,28.726294574831613
157.04770477047705,75848.4,28.751347794494784
157.11971197119712,75848.4,28.751347794494784
157.19171917191719,75848.4,28.751347794494784
157.26372637263728,75848.4,28.751347794494784
157.33573357335734,75848.4,28.751347794494784
157.4077407740774,75848.1,28.87369044649471
157.47974797479748,75848.1,28.87369044649471
157.55175517551757,75848.1,28.87369044649471
157.62376237623764,75848.1,28.87369044649471
157.6957695769577,75848.1,28.87369044649471
157.76777677767777,75848.1,28.87369044649471
157.83978397839783,75848.1,28.87369044649471
157.91179117911793,75847.2,28.940628880520205
157.983798379838,75847.3,28.837649002649297
158.05580558055806,75847.3,28.837649002649297
158.12781278127812,75847.4,28.740911606975864
158.19981998199822,75847.4,28.740911606975864
158.27182718271828,75847.4,28.740911606975864
158.34383438343835,75847.4,28.740911606975864
158.41584158415841,75847.4,28.740911606975864
158.48784878487848,75847.1,28.76960201323612
158.55985598559857,75847.1,28.76960201323612
158.63186318631864,75847.1,28.76960201323612
158.7038703870387,75847.1,28.76960201323612
158.77587758775877,75847.1,28.76960201323612
158.84788478847886,75847.2,28.91643131508451
158.91989198919893,75847.3,28.92075379377239
158.991899189919,75847.3,28.92075379377239
159.06390639063906,75847.2,29.075075236360096
159.13591359135913,75847.3,28.982926008255273
159.20792079207922,75847.3,28.982926008255273
159.2799279927993,75847.4,29.117692216245434
159.35193519351935,75847.3,29.220027378495047
159.42394239423942,75846.9,29.442995771490374
159.4959495949595,75847.0,29.356430300702435
159.56795679567958,75847.0,29.356430300702435
159.63996399639964,75847.0,29.356430300702435
159.7119711971197,75847.0,29.356430300702435
159.78397839783977,75847.0,29.356430300702435
159.85598559855987,75847.0,29.356430300702435
159.92799279927993,75847.1,29.43280482726714
160.0,75847.1,29.43280482726714
160.07200720072007,75846.6,29.54725029507822
160.14401440144016,75846.6,29.54725029507822
160.21602160216023,75846.6,29.54725029507822
160.2880288028803,75846.6,29.54725029507822
160.36003600360036,75846.6,29.54725029507822
160.43204320432045,75846.6,29.54725029507822
160.50405040504052,75846.6,29.54725029507822
160.57605760576058,75846.6,29.54725029507822
160.64806480648065,75846.6,29.54725029507822
160.7200720072007,75846.6,29.54725029507822
160.7920792079208,75846.6,29.54725029507822
160.86408640864087,75846.6,29.54725029507822
160.93609360936094,75846.6,29.54725029507822
161.008100810081,75846.6,29.54725029507822
161.0801080108011,75846.6,29.54725029507822
161.15211521152116,75846.3,29.25081195454239
161.22412241224123,75846.3,29.25081195454239
161.2961296129613,75846.3,29.25081195454239
161.36813681368136,75846.3,29.25081195454239
161.44014401440145,75846.3,29.25081195454239
161.51215121512152,75846.3,29.25081195454239
161.58415841584159,75846.3,29.25081195454239
161.65616561656165,75846.3,29.25081195454239
161.72817281728175,75846.3,29.25081195454239
161.8001800180018,75846.3,29.25081195454239
161.87218721872188,75846.3,29.25081195454239
161.94419441944194,75846.3,29.25081195454239
162.016201620162,75846.7,29.07593506664919
162.0882088208821,75846.7,29.07593506664919
162.16021602160217,75846.7,29.07593506664919
162.23222322232223,75846.7,29.07593506664919
162.3042304230423,75846.7,29.07593506664919
162.3762376237624,75846.7,29.07593506664919
162.44824482448246,75846.7,29.07593506664919
162.52025202520252,75846.7,29.07593506664919
162.5922592259226,75846.7,29.07593506664919
162.66426642664266,75846.7,29.07593506664919
162.73627362736275,75846.7,29.07593506664919
162.80828082808281,75846.8,29.2123261655076
162.88028802880288,75846.5,29.22413386227212
162.95229522952295,75846.5,29.22413386227212
163.02430243024304,75846.5,29.22413386227212
163.0963096309631,75846.5,29.22413386227212
163.16831683168317,75846.3,29.19606137820648
163.24032403240324,75846.3,29.19606137820648
163.31233123312333,75846.3,29.19606137820648
163.3843384338434,75846.3,29.19606137820648
163.45634563456346,75846.3,29.19606137820648
163.52835283528353,75846.3,29.19606137820648
163.6003600360036,75846.3,29.19606137820648
163.6723672367237,75846.3,29.19606137820648
163.74437443744375,75846.3,29.19606137820648
163.81638163816382,75846.3,29.19606137820648
163.88838883888388,75846.4,29.336666477294244
163.96039603960398,75846.5,29.394727418365356
164.03240324032404,75846.5,29.394727418365356
164.1044104410441,75846.5,29.394727418365356
164.17641764176417,75846.5,29.394727418365356
164.24842484248424,75846.3,29.678443355405285
164.32043204320433,75846.3,29.678443355405285
164.3924392439244,75846.3,29.678443355405285
164.46444644464447,75846.3,29.678443355405285
164.53645364536453,75846.3,29.678443355405285
164.60846084608463,75846.3,29.678443355405285
164.6804680468047,75846.4,29.58783533819262
164.75247524752476,75846.4,29.58783533819262
164.82448244824482,75846.4,29.58783533819262
164.8964896489649,75846.4,29.58783533819262
164.96849684968498,75846.5,29.5
165.04050405040505,75846.5,29.5
165.1125112511251,75845.0,29.39047464740915
165.18451845184518,75845.1,29.54132698441287
165.25652565256527,75845.1,29.54132698441287
165.32853285328534,75844.8,29.70791140420343
165.4005400540054,75844.8,29.70791140420343
165.47254725472547,75844.8,29.70791140420343
165.54455445544554,75844.9,29.61232851364445
165.61656165616563,75844.9,29.61232851364445
165.6885688568857,75844.9,29.61232851364445
165.76057605760576,75844.4,29.57769429823765
165.83258325832583,75844.4,29.57769429823765
165.90459045904592,75844.4,29.57769429823765
165.97659765976599,75844.4,29.57769429823765
166.04860486048605,75844.4,29.57769429823765
166.12061206120612,75844.4,29.57769429823765
166.1926192619262,75843.3,30.0634329377069
166.26462646264628,75843.4,29.910533261712335
166.33663366336634,75843.5,30.054117854297438
166.4086408640864,75843.5,30.054117854297438
166.48064806480647,75843.5,30.054117854297438
166.55265526552657,75843.6,30.123744787127645
166.62466246624663,75843.6,30.123744787127645
166.6966696669667,75843.6,30.123744787127645
166.76867686768676,75843.6,30.123744787127645
166.84068406840686,75843.3,30.166372005927396
166.91269126912692,75843.3,30.166372005927396
166.984698469847,75843.3,30.166372005927396
167.05670567056706,75843.4,30.17349830563238
167.12871287128712,75843.4,30.17349830563238
167.20072007200721,75843.4,30.17349830563238
167.27272727272728,75843.4,30.17349830563238
167.34473447344735,75843.3,30.26565710504234
167.4167416741674,75843.3,30.26565710504234
167.4887488748875,75843.3,30.26565710504234
167.56075607560757,75843.3,30.26565710504234
167.63276327632764,75843.3,30.26565710504234
167.7047704770477,75843.3,30.26565710504234
167.77677767776777,75843.3,30.26565710504234
167.84878487848786,75843.3,30.26565710504234
167.92079207920793,75840.8,29.630389805063317
167.992799279928,75840.8,29.630389805063317
168.06480648064806,75841.1,29.76726389845059
168.13681368136815,75841.1,29.76726389845059
168.20882088208822,75841.1,29.76726389845059
168.28082808280828,75841.1,29.76726389845059
168.35283528352835,75841.2,29.77851574541619
168.42484248424844,75841.2,29.77851574541619
168.4968496849685,75841.2,29.77851574541619
168.56885688568858,75841.0,30.01999333777408
168.64086408640864,75841.0,30.01999333777408
168.7128712871287,75841.0,30.01999333777408
168.7848784878488,75841.0,30.01999333777408
168.85688568856887,75841.0,30.01999333777408
168.92889288928893,75841.0,30.01999333777408
169.000900090009,75841.0,30.01999333777408
169.0729072907291,75841.0,30.01999333777408
169.14491449144916,75841.1,29.93142161675586
169.21692169216922,75841.1,29.93142161675586
169.2889288928893,75841.1,29.93142161675586
169.36093609360935,75839.2,30.005999400119972
169.43294329432945,75839.2,30.005999400119972
169.5049504950495,75839.3,29.916717734403953
169.57695769576958,75839.3,29.916717734403953
169.64896489648964,75839.4,29.763064358362026
169.72097209720974,75839.4,29.763064358362026
169.7929792979298,75839.4,29.763064358362026
169.86498649864987,75839.4,29.763064358362026
169.93699369936994,75839.4,29.763064358362026
170.00900090009,75839.4,29.763064358362026
170.0810081008101,75839.4,29.763064358362026
170.15301530153016,75839.4,29.763064358362026
170.22502250225023,75839.4,29.763064358362026
170.2970297029703,75838.3,29.973488285483224
170.3690369036904,75838.3,29.973488285483224
170.44104410441045,75838.2,30.129055743584132
170.51305130513052,75838.4,29.94060787626063
170.58505850585058,75838.4,29.94060787626063
170.65706570657065,75838.5,29.85715994531295
170.72907290729074,75838.5,29.85715994531295
170.8010801080108,75838.5,29.85715994531295
170.87308730873087,75838.5,29.85715994531295
170.94509450945094,75838.5,29.85715994531295
171.01710171017103,75838.5,29.85715994531295
171.0891089108911,75838.5,29.85715994531295
171.16111611161116,75838.5,29.85715994531295
171.23312331233123,75838.6,29.699158237229554
171.30513051305132,75838.6,29.699158237229554
171.3771377137714,75838.7,29.76256037373129
171.44914491449146,75838.7,29.76256037373129
171.52115211521152,75838.7,29.76256037373129
171.5931593159316,75838.8,29.76508021154991
171.66516651665168,75838.8,29.76508021154991
171.73717371737175,75838.8,29.76508021154991
171.8091809180918,75838.8,29.76508021154991
171.88118811881188,75838.8,29.76508021154991
171.95319531953197,75838.5,29.47286887970019
172.02520252025204,75838.5,29.47286887970019
172.0972097209721,75838.6,29.54048070021881
172.16921692169217,75838.6,29.54048070021881
172.24122412241223,75836.0,30.14299255216708
172.31323132313233,75836.2,29.84225192575118
172.3852385238524,75835.5,29.766592011851138
172.45724572457246,75835.5,29.766592011851138
172.52925292529252,75835.6,29.907189771023287
172.60126012601262,75835.7,29.82633064927699
172.67326732673268,75835.7,29.82633064927699
172.74527452745275,75835.7,29.82633064927699
172.81728172817282,75835.8,29.748277261044883
172.88928892889288,75835.8,29.748277261044883
172.96129612961298,75835.8,29.748277261044883
173.03330333033304,75835.5,29.769951293208393
173.1053105310531,75835.6,29.913876378697562
173.17731773177317,75835.7,29.80620740718282
173.24932493249327,75835.7,29.80620740718282
173.32133213321333,75835.7,29.80620740718282
173.3933393339334,75835.7,29.80620740718282
173.46534653465346,75835.8,29.7011784277998
173.53735373537353,75835.9,29.71009929300136
173.60936093609362,75835.9,29.71009929300136
173.6813681368137,75835.9,29.71009929300136
173.75337533753375,75835.9,29.71009929300136
173.82538253825382,75836.0,29.718680993610736
173.8973897389739,75835.3,30.242519736291815
173.96939693969398,75835.3,30.242519736291815
174.04140414041404,75835.3,30.242519736291815
174.1134113411341,75835.3,30.242519736291815
174.1854185418542,75835.3,30.242519736291815
174.25742574257427,75835.4,30.137020423392887
174.32943294329434,75835.4,30.137020423392887
174.4014401440144,75834.4,30.170183957012924
174.47344734473447,75834.2,30.347322781425053
174.54545454545456,75834.2,30.347322781425053
174.61746174617463,75834.3,30.245826158331337
174.6894689468947,75834.3,30.245826158331337
174.76147614761476,75834.3,30.245826158331337
174.83348334833485,75834.3,30.245826158331337
174.90549054905492,75834.3,30.3481465661414
174.97749774977498,75834.3,30.3481465661414
175.04950495049505,75834.3,30.3481465661414
175.12151215121511,75834.3,30.3481465661414
175.1935193519352,75833.1,29.984829497597612
175.26552655265527,75833.0,30.086541841826886
175.33753375337534,75833.0,30.086541841826886
175.4095409540954,75833.0,30.086541841826886
175.4815481548155,75833.0,30.086541841826886
175.55355535553556,75833.0,30.086541841826886
175.62556255625563,75833.0,30.086541841826886
175.6975697569757,75833.0,30.086541841826886
175.76957695769576,75833.0,30.086541841826886
175.84158415841586,75833.0,30.086541841826886
175.91359135913592,75833.0,30.086541841826886
175.985598559856,75833.0,30.086541841826886
176.05760576057605,75833.0,30.086541841826886
176.12961296129615,75833.1,29.988164331949363
176.2016201620162,75833.1,29.988164331949363
176.27362736273628,75833.1,29.988164331949363
176.34563456345634,75833.1,29.988164331949363
176.4176417641764,75833.2,29.892473969211718
176.4896489648965,75833.2,29.892473969211718
176.56165616561657,75833.2,29.892473969211718
176.63366336633663,75833.2,29.892473969211718
176.7056705670567,75833.3,29.81291666375499
176.7776777677768,75833.0,29.873064790878086
176.84968496849686,75833.1,30.018161169532018
