CruiseTow,CruiseName,Event,GridLine,GridStation,NorthSouthFar,Offshore,VolumeFilteredM3,DensES7,DensES8,DensES9,DensES10,DensES11,DensES12,DensES13,DensES14,DensES15,DensES16,DensES17,DensES18,DensES19,DensES20,DensES21,DensES22,DensES23,DensES24,DensES25,DensES26,DensES27,DensES28,DensES29,DensES30,DensES31,DensES32,DensES33,DensES34,DensES35,DensES36,DensES37,DensES38,DensES39,DensES40,DensES41,DensES42,DensES43,DensES44,DensES45,DensES46,DensES47,DensES48,DensES49,DensES50,DensES51,DensES52,DensES53,DensES54,DensES55,DensES56,DensES57,DensES58,DensES59,DensES60,DensES61,DensES62,DensES63,DensES64,DensES65
140030,LMG06-01,164,500,120,North,Shelf,14391.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.35,0.18,1.06,2.29,1.77,3.35,1.06,2.47,2.47,0.89,1.06,0.18,0.35,0,0,0,0,0,0
140032,LMG06-01,175,500,60,North,Shelf,10692.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48,6.96,10.43,6.96,13.91,6.96,17.39,24.35,20.87,10.43,24.35,0,0,10.43,6.96,0,6.96,0,0,3.48,6.96,3.48,3.48,6.96,3.48,3.48,6.96,10.44,34.78,20.86,20.87,24.35,6.96,6.96,6.96,3.48,0,3.48,0,0,0,0,0,0,0
140034,LMG06-01,187,550,0,North,Coast,5969.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.17,0,0.5,0,0.5,0,0,0.17,0,0.17,0,0,0.17,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0.34,0.17,0.51,0.51,0.17,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0
140036,LMG06-01,195,585,10,North,Coast,11628.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0.17,0.34,0.17,0.17,0.17,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.09,0,0.17,0.09,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140038,LMG06-01,280,500,80,North,Shelf,6639.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0,0.45,0.45,0.45,0.15,0,0,0.15,0.15,0,0,0,0,0,0,0,0,0
140040,LMG06-01,290,500,100,North,Shelf,8579.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0.12,0.12,0,0,0,0.23,0.23,0.47,0.93,1.16,1.98,0.81,0.35,0.94,0,0.12,0,0,0,0,0,0,0,0
140042,LMG06-01,298,400,200,North,Slope,10709.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0.1,0.1,0.1,0,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0,0.19,0.19,0.68,0.68,1.45,1.85,1.84,2.01,1.91,0.86,0.76,0.57,0.19,0.19,0.19,0,0,0,0,0,0
140044,LMG06-01,310,400,180,North,Slope,7531,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0.14,0,0.28,0.28,0,0,0.42,0.14,0.28,0.56,0.14,0.28,0,0.7,0,0,0,0,0,0,0,0,0,0.31,0,0,0.31,1.15,1.56,7.73,5.66,5.72,5.96,4.1,3.16,1.77,0,0.23,0,0,0,0,0,0,0,0
140046,LMG06-01,327,400,140,North,Shelf,11887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0.42,0,0,0.42,0.42,0.42,0.84,0.42,0,0,0,0,0.42,0,0,0,0,0,0,0,0.42,1.26,0.42,1.68,1.67,2.92,6.69,5.86,6.27,6.28,3.77,2.93,0.84,0.84,0,0,0,0,0,0,0
140048,LMG06-01,331,400,160,North,Shelf,8475.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0
140050,LMG06-01,339,400,120,North,Shelf,10988.9,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.09,0.09,0.18,0.18,0.18,0,0,0.09,0.09,0.09,0.09,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0.09,0.18,0.36,0.54,0.18,0.45,0.54,0.09,0.27,0.18,0.27,0.09,0.27,0,0,0,0,0,0,0,0
140052,LMG06-01,352,400,100,North,Shelf,11205.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0.09,0.09,0.27,0.18,0.09,0.27,0,0.36,0,0.18,0.09,0,0,0,0,0,0,0.09,0.09,0,0.09,0.18,0.18,0.71,0.8,0.81,1.51,0.54,0.8,0.89,0.72,0.54,0.18,0,0,0,0,0,0,0,0,0
140054,LMG06-01,362,400,80,North,Shelf,6928.9,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0.18,0.18,0.18,0.18,0,0,0.35,0.35,0.18,0,0,0,0,0,0,0,0,0,0.18,0.18,0.53,0.35,0.7,0.71,1.59,1.94,0.7,1.94,2.99,1.41,0.71,0.7,0.7,0.18,0.18,0.18,0,0,0,0,0,0,0,0
140056,LMG06-01,372,400,60,North,Shelf,10349.6,0,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0.1,0,0.31,0.1,0.31,0.1,0.1,0,0.1,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0.1,0,0.39,0.19,0.19,0.19,0.38,0.29,0.19,0,0.1,0,0,0,0,0,0,0,0,0
140058,LMG06-01,449,400,40,North,Coast,10734.1,0,0,0,0,0,0,0,0,0,0,0.33,0,0.65,0.65,0,0,1.63,0.65,1.3,0.98,1.63,2.61,0.65,0.98,1.3,0.66,0.65,0,0,0,0,0,0,0,0.98,0,0.65,0,0.33,0.98,1.96,0.98,2.61,1.96,3.59,0.98,0.98,1.3,0,0,0,0.65,0,0,0,0,0,0,0
140060,LMG06-01,460,300,40,South,Coast,9808.7,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0.1,0.1,0,0,0,0.31,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140062,LMG06-01,478,300,80,South,Shelf,8709.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0.11,0,0.23,0,0,0,0,0,0,0.11,0,0.23,0,0.11,0.23,0.34,0.68,0.57,0.23,0.8,0.57,0.11,0.45,0.11,0.22,0.11,0,0,0,0,0,0,0,0
140064,LMG06-01,482,300,60,South,Shelf,13312.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0.42,0.21,0,0.21,0.42,0,0.84,0.84,0.84,0.63,0.21,1.05,0.21,0,0.21,0,0.42,0,0.63,0.21,0.42,0.42,1.47,1.05,0.42,0.84,1.68,1.89,1.47,1.26,1.26,1.05,0.21,0,0,0,0,0,0,0,0,0,0
140066,LMG06-01,490,300,100,South,Shelf,9157.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.11,0,0.11,0.33,0.22,0.22,0,0.11,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0.11,0.11,0.33,0.11,0.11,0.33,0.11,0,0.22,0.11,0,0,0,0,0,0
140068,LMG06-01,503,300,120,South,Shelf,11691.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0.5,0.5,0.25,0.25,0,0.25,0.25,0,0,0,0,0,0,0,0.25,0.5,1,1,1.75,0.25,2,4.5,1.5,4.5,2.5,1.25,0.75,0,0.5,0,0,0,0,0,0,0
140070,LMG06-01,513,300,140,South,Shelf,10606.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.28,0.37,0.56,0.57,0.19,0.47,0.09,0.28,0.09,0.09,0,0,0,0,0,0,0,0
140071,LMG06-01,521,300,160,South,Shelf,10153.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0.62,1.03,0.21,0,0.21,0.21,0.62,0.21,0,0,0,0,0,0,0.21,0,0.21,0.21,1.23,1.03,4.51,3.9,6.17,6.36,3.69,3.28,2.67,1.64,0.62,0.21,0.21,0,0,0,0,0,0
140073,LMG06-01,530,300,180,South,Slope,11631.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0.3,0,0,0,0,0,0,0,0,0,0.6,0.6,2.71,2.71,5.11,4.21,5.12,3.01,2.4,0.6,1.8,0.3,0,0,0,0,0,0,0
140075,LMG06-01,534,300,200,South,Slope,9301.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.11,0,0,0,0.11,0,0,0,0.11,0,0,0,0,0,0,0,0,0
140079,LMG06-01,572,200,200,South,Slope,12762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0.57,0,0,0,0,0,0,0,0,0,0
140081,LMG06-01,584,200,180,South,Slope,13494.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0
140083,LMG06-01,596,200,160,South,Slope,13502.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140085,LMG06-01,603,200,140,South,Shelf,13526.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0,0.08,0.08,0,0,0.15,0,0,0.08,0,0,0,0,0,0,0,0,0,0.08,0.31,0.23,0.54,0.62,0.31,1.62,1.39,1.24,1.32,0.93,0.54,0.62,0.08,0.08,0,0,0,0,0,0,0,0
140087,LMG06-01,617,200,120,South,Shelf,14229.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0.14,0,0.07,0.21,0,0,0,0,0,0,0,0,0,0,0
140089,LMG06-01,627,200,100,South,Shelf,9952.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0,0.3,0.4,0.1,0,0.1,0,0,0.1,0,0,0,0,0,0,0.1,0,0.2,0.1,0.5,0.6,0.4,0.2,0.3,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0
140090,LMG06-01,638,200,80,South,Shelf,12021.9,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0.19,0.19,0.09,0,0.19,0.38,0.57,0,0.38,0.28,0.19,0.09,0,0,0,0,0,0,0.09,0,0.09,0.57,0.75,1.13,1.7,1.42,1.14,0.85,0.76,0.85,0.28,0.09,0.09,0,0,0,0,0,0,0,0
140092,LMG06-01,646,220,-26.1,South,Coast,14040.7,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0.08,0,0,0.15,0.08,1,0.77,0.77,0.77,1,0,0.23,0.08,0.08,0,0,0,0.08,0.08,0.16,0,0.15,0.3,0.23,0.23,0.23,0.15,0.08,0.15,0.46,0.08,0.23,0,0,0,0,0,0,0,0,0,0
140093,LMG06-01,655,200,60,South,Shelf,11741,0,0,0,0,0,0.09,0,0.09,0,0,0.09,0.17,0.09,0,0.09,0,0,0,0,0,0.09,0,0,0.09,0.09,0.6,0.09,0.09,0.09,0,0,0,0,0,0,0.09,0,0,0.09,0.09,0.18,0.09,0,0.34,0.09,0.17,0.09,0.09,0.09,0,0,0,0,0,0,0,0,0,0
140095,LMG06-01,659,200,40,South,Coast,10256.8,0,0,0,0,0,0.1,0,0.29,0.1,0.1,0,0,0,0,0.1,0.1,0,0.1,0,0,0,0.1,0.29,0.39,0,0.1,0.1,0.1,0.19,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140097,LMG06-01,664,200,20,South,Coast,8393.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.12,0.12,0,0.12,0,0.12,0.24,0.95,0.12,0.12,0.12,0.24,0,0.12,0,0,0,0,0,0,0,0,0,0,0.12,0.12,0,0.12,0.36,0,0.12,0.12,0,0,0,0,0,0,0,0,0,0,0
140099,LMG06-01,675,200,0,South,Coast,13881.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0.29,0.07,0.29,0.07,0.22,0.36,0.22,0.36,0.22,0,0,0,0,0,0,0.07,0.07,0,0,0,0,0,0,0.22,0.14,0.14,0.22,0.07,0,0,0,0,0,0,0,0,0,0,0
140105,LMG06-01,708,220.8,-21.1,South,Coast,7072.3,0,0,0,0,0,0,0,0.28,0,0.14,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140106,LMG06-01,710,222.5,-23.2,South,Coast,12231.3,0,0,0,0,0,0,0.08,0,0.08,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140107,LMG06-01,775,440,15,North,Coast,13239.8,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0.23,0.08,0.08,0.38,0.15,0,0.08,0.15,0.15,0,0.08,0.08,0.08,0,0,0,0,0,0,0.08,0.08,0,0,0.16,0.08,0,0,0,0.08,0,0,0.08,0,0,0.08,0,0,0,0,0,0,0,0,0,0
140109,LMG06-01,779,400,15,North,Coast,5963.1,0,0,0,0,0,0,0,0,0,0,0.52,0.52,0.52,0.52,1.04,1.55,0.52,0,1.04,2.07,1.04,1.04,1.55,1.04,0.52,0.52,0,1.55,0,0,0,0,0,0.52,0,0.52,0,0.52,1.56,1.04,4.15,3.63,3.62,6.22,7.25,6.74,4.15,6.73,2.08,1.56,1.55,0.52,0,0,0,0,0,0,0
140111,LMG06-01,789,420,15,North,Coast,14317,0,0,0,0,0,0,0,0,0.14,0.07,0.07,0.21,0,0.14,0.21,0.21,0.28,0.14,0.14,0.07,0.07,0.07,0.07,0,0,0.07,0,0.14,0,0.07,0,0,0.07,0,0.07,0,0.21,0.14,0.14,0.21,0.14,0.42,0.14,0.07,0.28,0.14,0.07,0.07,0,0,0,0,0,0,0,0,0,0,0
150001,LMG07-01,8,500,60,North,Shelf,6998.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.43,0.86,1,0.57,1.29,0.86,0.57,0.86,0.29,0.14,0.14,0.14,0,0,0.14,0.14,0.14,0.57,0.29,0.86,0.57,0.71,0.43,0.29,0.14,0,0.14,0,0.29,0.14,0,0,0,0,0,0,0,0,0,0,0,0
150003,LMG07-01,18,600,40,North,Coast,8764.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.12,0.12,0.48,0.12,0.24,0.24,0.24,0.36,0.12,0,0,0.24,0.24,0.48,1.32,0.84,1.91,0.6,1.2,0.6,0.6,0.6,0.6,0.24,0.24,0.24,0.36,0.12,0.12,0.24,0,0,0,0,0,0,0,0,0,0
150005,LMG07-01,28,600,60,North,Shelf,8714.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.36,0.54,1.8,1.8,1.08,2.34,0.54,0.54,0,0,0,0,0,0,0.21,0.63,0,0.63,0.63,0.42,0.84,1.27,0.42,0.63,0.84,0.63,0.63,1.26,0.21,0.63,0,0.42,0,0.21,0,0.21,0,0,0,0,0,0,0,0
150008,LMG07-01,41,600,80,North,Shelf,7067.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0.83,3.34,3.34,4.17,10.85,11.68,12.52,8.34,9.18,5.01,1.67,0,0.14,0,0,0,0.28,0,0.28,0,0.14,0,0,0,0,0,0,0,0.28,0.14,0,0.28,0.28,0.14,0,0.14,0,0,0,0,0,0,0,0
150009,LMG07-01,52,600,100,North,Shelf,9106.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0.11,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0
150013,LMG07-01,73,600,140,North,Shelf,7209.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0.14,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150015,LMG07-01,83,600,160,North,Shelf,7963.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.59,0.59,0.24,0.12,0,0,0.24,0.12,0,0.24,0.24,0.12,0,0,0,0,0,0.47,0.12,0.47,0.24,0.24,0.83,0.95,0.83,1.18,0.82,0.12,0.48,0.24,0.12,0.12,0.12,0.12,0,0,0,0,0
150017,LMG07-01,93,600,180,North,Slope,7730.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.13,0.13,0.26,0,0,0,0,0,0,0,0,0,0,0,0
150019,LMG07-01,105,600,200,North,Slope,5904.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.34,0.34,0.17,0.17,0,0.34,0.17,0,0.17,0.17,0,0,0,0,0,0,0,0.17,0,0,0,0.17,0,0.34,0.51,0.17,0,0,0.17,0,0,0,0,0,0,0,0,0
150021,LMG07-01,114,600,220,North,Slope,12293.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.16,0,0,0.08,0.41,0.08,0.16,0,0.16,0,0.08,0,0,0,0,0,0,0,0.08,0,0.08,0.32,0.32,0.57,0.66,0.65,0.66,0.41,0.33,0.16,0.24,0.16,0,0,0,0,0,0
150022,LMG07-01,128,600,260,North,Slope,7737.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.13,0,0.13,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0.13,0.13,0.13,0.26,0.78,0.26,0.39,0,0.39,0,0.13,0.13,0,0,0,0,0,0
150023,LMG07-01,134,500,220,North,Slope,12211.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.08,0.08,0,0,0,0,0,0,0,0,0,0.08,0,0.08,0,0,0,0,0.33,0.33,0.49,0.58,0.16,0,0.08,0.08,0,0,0,0,0,0,0
150024,LMG07-01,139,500,200,North,Slope,8121.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150026,LMG07-01,152,500,180,North,Shelf,8504.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.12,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0.12,0.12,0.12,0.6,0.36,0.6,0.48,0.12,0.12,0.36,0.12,0,0.48,0,0.12,0,0,0,0,0
150028,LMG07-01,163,500,160,North,Shelf,10089.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0.1,0.4,0.1,0,0.3,0.1,0.4,0.2,0.2,0.1,0,0.1,0,0,0,0,0,0.1,0.6,0.2,0.3,0.4,0.4,0.5,0.5,0.1,0.2,0.2,0.3,0,0.1,0,0,0,0,0,0
150030,LMG07-01,173,500,140,North,Shelf,8441.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0.12,0,0.48,0.36,0,0,0,0.12,0,0,0,0,0,0,0
150032,LMG07-01,181,500,120,North,Shelf,10394.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.48,0.1,0.19,0.58,0.29,0.48,0.29,0.29,0,0,0,0,0,0,0,0,0,0
150034,LMG07-01,193,500,100,North,Shelf,9971.3,0,0,0,0,0,0,0,0,0,0,0,0,0.8023,0,1.6046,2.4068,4.8137,4.0114,4.8137,7.2205,4.8137,6.4182,9.6273,6.4182,6.4182,4.8137,1.6046,0.8023,1.6046,2.4068,0,0,0,0.8023,0.8023,2.4068,2.4068,3.2091,5.6159,1.6046,3.2091,1.6046,2.4068,0,0,1.6046,1.6046,0,0,0,0,0.8023,0,0,0,0,0,0,0
150037,LMG07-01,209,500,80,North,Shelf,7727.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0.26,0,0,0,0.13,0.26,0,0,0,0,0,0,0,0
150041,LMG07-01,309,400,200,North,Slope,9895.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0.3,0,0.2,0,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,0.3,0.8,1.32,1.01,1.01,0.5,0.71,0.5,0.2,0.2,0.1,0.1,0,0,0,0,0,0,0
150043,LMG07-01,317,400,180,North,Slope,8452.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0.47,0.47,0.35,0.47,0.59,0.35,0.35,0,0,0,0,0,0,0,0,0,0,0.24,0.24,0.12,0.12,0.71,0.47,0.95,0.59,0.47,0.83,0.47,0,0,0,0,0,0,0,0,0,0,0
150045,LMG07-01,329,400,160,North,Shelf,9581.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.21,0.31,0.42,0.42,1.15,1.78,0.73,0.94,0.73,0.31,0.63,0.42,0.21,0,0,0,0.1,0,0.1,0.2,0.21,0.84,0.42,0.94,0.84,1.46,0.73,0.41,0.63,0.2,0,0.1,0,0,0,0,0,0,0,0,0
150047,LMG07-01,341,400,140,North,Shelf,9141.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0.11,0.33,0.11,0,0.11,0,0,0.11,0,0,0.11,0,0,0,0,0,0,0,0,0
150049,LMG07-01,351,400,120,North,Shelf,10063.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,9,24.74,42.74,47.24,40.49,40.49,24.74,11.25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150051,LMG07-01,359,400,100,North,Shelf,10378.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.29,0,0.19,0.19,0.29,0.1,0.29,0,0,0,0,0.2,0,0,0,0,0,0,0,0
150053,LMG07-01,371,400,80,North,Shelf,9097.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.75,0.75,3.76,4.52,9.78,10.54,12.04,14.3,9.03,8.28,8.28,3.01,0.75,0.75,0,0.75,0.75,0.75,0,2.26,1.88,1.47,1.47,2.43,1.47,1.1,3.36,0.92,0.55,0.18,0,0.93,0.37,0.18,0,0.18,0,0,0,0,0,0,0
150055,LMG07-01,381,400,60,North,Shelf,11339.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.82,1.63,3.26,2.86,8.16,6.93,8.57,8.97,4.08,4.08,1.63,0.41,0.82,0,0,0.41,0,0,0.41,0,0.82,0,0.82,0.82,0.82,0,0.82,0.41,0.41,0,0,0,0.41,0.41,0,0,0,0,0,0,0,0,0
150057,LMG07-01,391,400,40,North,Coast,9886.7,0,0,0,0,0,0,0,0,0,0,0,0,2.94,1.47,0,0,5.89,5.89,4.42,8.83,16.19,14.72,23.55,11.78,17.67,10.3,11.78,5.89,1.47,1.47,0,0,0,1.47,1.47,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150059,LMG07-01,400,300,40,South,Coast,7862.3,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0.56,0.28,1.12,2.94,1.68,2.1,1.26,1.96,1.26,1.12,0.14,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150061,LMG07-01,406,300,60,South,Shelf,6592.9,0,0,0,0,0,0,0,0,0,0,0,0,12.0797,6.0448,18.1245,72.4979,108.7368,120.8265,126.8613,120.8265,175.1899,126.8613,108.7368,54.3734,54.3734,42.2838,18.1245,6.0448,12.0797,0,0,0,0,0,0,0,6.0448,0,0,0,6.0448,6.0448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150063,LMG07-01,415,300,80,South,Shelf,5835.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150065,LMG07-01,422,300,100,South,Shelf,12197.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0.46,0.23,1.37,0.46,1.02,0.34,0.91,0.68,0.14,0.41,0,0,0,0,0,0,0.42,0.41,0.69,0.41,0.83,0.56,0.97,0.69,0.55,0.69,0,0,0.14,0.14,0,0,0,0,0,0,0,0,0,0
150067,LMG07-01,431,300,120,South,Shelf,7953.4,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.25,0.25,0,0,0.13,0,0.26,0.13,0,0,0,0,0,0,0,0,0
150069,LMG07-01,436,300,140,South,Shelf,10044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.3,0.3,0,0,0,0.1,0,0,0,0,0,0,0,0,0
150071,LMG07-01,445,300,160,South,Shelf,8089.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.12,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0.12,0.37,0.12,0.37,0.62,0.12,0.12,0,0,0.37,0.49,0.24,0,0,0,0,0.12,0,0,0,0,0
